PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,post_type_true_label,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
439569239,https://twitter.com/realDonaldTrump/status/1891571874498232512,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":102691235,""following_count"":53,""like_count"":null,""post_count"":59719,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/WTZYKOPVnK,, ,no longer populated,,2025-02-17T19:34:13.000Z,post data removed,,422793,40946,16606,41879939,,,
438130014,https://twitter.com/realDonaldTrump/status/1890831570535055759,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105412090,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",He who saves his Country does not violate any Law.,, ,no longer populated,,2025-02-15T18:32:31.000Z,post data removed,,730666,100316,73934,242351545,,,
435480335,https://twitter.com/realDonaldTrump/status/1889529852757201368,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104997394,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}","WELCOME HOME, MARC!🇺🇸 https://t.co/0b2Igcqudp",, ,no longer populated,,2025-02-12T04:19:57.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTG5Yd2prPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5e017996b52219cfcb99b045b7bec190d681899b/post-14001198-435480335-thumbnail,427203,48522,23995,52301665,,,
435014255,https://twitter.com/realDonaldTrump/status/1889332439241085203,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105426850,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/J5xnOUDsw1,, ,no longer populated,,2025-02-11T15:15:30.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSWxnMXprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--381629c9d087b13d75172c8a68ef185d5be81431/post-14001198-435014255-thumbnail,413809,74933,39926,43070671,,,
435010046,https://twitter.com/realDonaldTrump/status/1889332296919998557,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":103504343,""following_count"":53,""like_count"":null,""post_count"":59735,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/TEXWLRe6pl,, ,no longer populated,,2025-02-11T15:14:56.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRS9kSkRvPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b28d9ac00b292218eae19bb1da3c61640ea25232/post-14001198-435010046-thumbnail,274576,44875,18928,39772214,,,
433826264,https://twitter.com/realDonaldTrump/status/1888725523393904876,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105408010,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/M1HzBZKrnA,, ,no longer populated,,2025-02-09T23:03:50.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRk5aeWprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--de7eb2a24fbb5f276b8df06ef934bbab9478810b/post-14001198-433826264-thumbnail,404101,51584,30602,41408054,,,
433810986,https://twitter.com/realDonaldTrump/status/1888714144435851295,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105420315,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/KyCbNARsA9,, ,no longer populated,,2025-02-09T22:18:37.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTWxZeWprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7065449786d977868b8800df67e5c4e60e0cc6fe/post-14001198-433810986-thumbnail,357590,58726,16999,44590894,,,
432176218,https://twitter.com/realDonaldTrump/status/1887916067491574108,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105404096,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/fT2wFwfU0A,, ,no longer populated,,2025-02-07T17:27:20.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQXFRMGprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f06b146e330db5270cdf69f72bb2159454e21c4c/post-14001198-432176218-thumbnail,433943,39012,34274,76755681,,,
432183696,https://twitter.com/realDonaldTrump/status/1887916006523166886,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":103615414,""following_count"":53,""like_count"":null,""post_count"":59739,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/6MGaxjbHUz,, ,no longer populated,,2025-02-07T17:27:06.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSEZBNERrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c87af2825b6db285555dab55a316b6749afe1240/post-14001198-432183696-thumbnail,328324,54604,18415,60556967,,,
431657073,https://twitter.com/realDonaldTrump/status/1887635430385885279,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105401524,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/0DvI2cPDBo,, ,no longer populated,,2025-02-06T22:52:11.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTjBZM0RrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8c3e841444b8b8fc9795c00ed5ca1f86a0ce35df/post-14001198-431657073-thumbnail,446659,56887,18690,51070513,,,
431398709,https://twitter.com/realDonaldTrump/status/1887543203953275347,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105419534,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/UeyP7NHjAo,, ,no longer populated,,2025-02-06T16:45:43.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR1lnd3prPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9558ca6a8f56981e10a55a5b7195db1c5f11c3f1/post-14001198-431398709-thumbnail,410455,74701,27042,48503245,,,
431398706,https://twitter.com/realDonaldTrump/status/1887543148781461806,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105419465,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/JivikzDa3v,, ,no longer populated,,2025-02-06T16:45:30.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQVEzeXprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--96a86bda1e82609525721ea98e921d7e5ab9aae3/post-14001198-431398706-thumbnail,313181,42171,45044,65424648,,,
429994647,https://twitter.com/realDonaldTrump/status/1886855810451485180,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104896067,""following_count"":53,""like_count"":null,""post_count"":59765,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/aw80b4Y6oN,, ,no longer populated,,2025-02-04T19:14:15.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXA1WkR3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d5697b75d678058951ff26e0a5ed1cb776e418b6/post-14001198-429994647-thumbnail,448774,36674,14991,59103307,,,
428962017,https://twitter.com/realDonaldTrump/status/1886456105372459141,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105426868,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/DC5Mx8yCiB,, ,no longer populated,,2025-02-03T16:45:58.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQXBaeERrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f0a344b3fa61c46de779531ecf867636ee4d4aed/post-14001198-428962017-thumbnail,599427,64425,29690,75130666,,,
428953379,https://twitter.com/realDonaldTrump/status/1886453721871319097,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105426850,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/PK1V8YklhY,, ,no longer populated,"This morning I ordered precision Military air strikes on the Senior ISIS Attack Planner and other terrorists he recruited and led in Somalia. These killers, who we found hiding in caves, threatened the United States and our Allies. The strikes destroyed the caves they live in, and killed many terrorists without, in any way, harming civilians. Our Military has targeted this ISIS Attack Planner for years, but Biden and his cronies wouldn’t act quickly enough to get the job done. I did! The message to ISIS and all others who would attack Americans is that “WE WILL FIND YOU, AND WE WILL KILL YOU!”",2025-02-03T16:36:30.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS0ZoMXprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--351941e3b0518ca4177fb8b4adf160124c41bf45/post-14001198-428953379-thumbnail,316314,35860,14866,85198240,,"This morning I ordered precision Military air strikes on the Senior ISIS Attack Planner and other terrorists he recruited and led in Somalia. These killers, who we found hiding in caves, threatened the United States and our Allies. The strikes destroyed the caves they live in, and killed many terrorists without, in any way, harming civilians. Our Military has targeted this ISIS Attack Planner for years, but Biden and his cronies wouldn’t act quickly enough to get the job done. I did! The message to ISIS and all others who would attack Americans is that “WE WILL FIND YOU, AND WE WILL KILL YOU!”",
427956219,https://twitter.com/realDonaldTrump/status/1885821495080825305,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105412607,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/SWZtSm6NMX,, ,no longer populated,,2025-02-01T22:44:15.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS254eERrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--da565929ae0a49eee013cc875ccf17e6497898a9/post-14001198-427956219-thumbnail,401660,53268,44083,77332059,,,
427811108,https://twitter.com/realDonaldTrump/status/1885740103223648412,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105429588,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}","This morning I ordered precision Military air strikes on the Senior ISIS Attack Planner and other terrorists he recruited and led in Somalia. These killers, who we found hiding in caves, threatened the United States and our Allies. The strikes destroyed the caves they live in, and killed many terrorists without, in any way, harming civilians. Our Military has targeted this ISIS Attack Planner for years, but Biden and his cronies wouldn’t act quickly enough to get the job done. I did! The message to ISIS and all others who would attack Americans is that “WE WILL FIND YOU, AND WE WILL KILL YOU!”",, ,no longer populated,,2025-02-01T17:20:50.000Z,post data removed,,771463,100508,42826,165795303,,,
427811482,https://twitter.com/realDonaldTrump/status/1885740072705650821,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105344021,""following_count"":53,""like_count"":null,""post_count"":59770,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/ltyGcGiiKR,, ,no longer populated,,2025-02-01T17:20:43.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTU1oRVQ4PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c970437ebcf58b71faadcbd4718e0fda9faa812b/post-14001198-427811482-thumbnail,290320,42266,12487,37521862,,,
427859163,https://twitter.com/realDonaldTrump/status/1885739966350667907,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":102897234,""following_count"":53,""like_count"":null,""post_count"":59733,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/0qevDBhdLk,, ,no longer populated,,2025-02-01T17:20:17.000Z,post data removed,,288055,23059,6885,51958056,,,
427813658,https://twitter.com/realDonaldTrump/status/1885739833399619760,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104895312,""following_count"":53,""like_count"":null,""post_count"":59765,""views_count"":null,""comment_count"":null,""share_count"":null}","It is so good to have the Venezuela Hostages back home and, very important to note, that Venezuela has agreed to receive, back into their Country, all Venezuela illegal aliens who were encamped in the U.S., including gang members of Tren de Aragua. Venezuela has further agreed to supply the transportation back. We are in the process of removing record numbers of illegal aliens from all Countries, and all Countries have agreed to accept these illegal aliens back. Furthermore, record numbers of criminals are being removed from our Country, and the Border numbers are the strongest they have been since the First Term of the Trump Administration!",, ,no longer populated,,2025-02-01T17:19:46.000Z,post data removed,,324245,42057,10988,53321222,,,
427342137,https://twitter.com/realDonaldTrump/status/1885485623735124467,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104944324,""following_count"":53,""like_count"":null,""post_count"":59765,""views_count"":null,""comment_count"":null,""share_count"":null}",Just been informed that we are bringing six hostages home from Venezuela. Thank you to Ric Grenell and my entire staff. Great job!,, ,no longer populated,,2025-02-01T00:29:37.000Z,post data removed,,488054,48259,12861,70564839,,,
427300351,https://twitter.com/realDonaldTrump/status/1885473025476145386,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105429588,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}","Photo of beautiful water flow that I just opened in California. Today, 1.6 billion gallons and, in 3 days, it will be 5.2 billion gallons. Everybody should be happy about this long fought Victory! I only wish they listened to me six years ago – There would have been no fire! https://t.co/Oaz92ZeiTh",, ,no longer populated,,2025-01-31T23:39:34.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0tUeWprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--16b5a7cf2cdeb1eebe645f53de26198422d30dd2/post-14001198-427300351-thumbnail,543307,74076,27543,67173252,,,
427073641,https://twitter.com/realDonaldTrump/status/1885345948047462910,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":102897234,""following_count"":53,""like_count"":null,""post_count"":59733,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/jIOdjGiwi0,, ,no longer populated,,2025-01-31T15:14:36.000Z,post data removed,,200405,29596,11292,63702702,,,
427076686,https://twitter.com/realDonaldTrump/status/1885345244167745561,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":102897234,""following_count"":53,""like_count"":null,""post_count"":59733,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/0qNyRa9km3,, ,no longer populated,,2025-01-31T15:11:48.000Z,post data removed,,184745,30561,13251,35422444,,,
427101278,https://twitter.com/realDonaldTrump/status/1885301983973650885,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":100785641,""following_count"":53,""like_count"":null,""post_count"":59690,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @NicoleShanahan: Proud of you, Bobby, for taking the lead—and of every American who has every reason to give up but refuses to stop figh…",, ,no longer populated,"Proud of you, Bobby, for taking the lead—and of every American who has every reason to give up but refuses to stop fighting. We WILL win. 🇺🇸 https://t.co/MnJEzrmFIr",2025-01-31T12:19:54.000Z,post data removed,,0,23583,0,42,,"Proud of you, Bobby, for taking the lead—and of every American who has every reason to give up but refuses to stop fighting. We WILL win. 🇺🇸 https://t.co/MnJEzrmFIr",
424979586,https://twitter.com/realDonaldTrump/status/1884308797239554429,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105423681,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/matfK2s03a,, ,no longer populated,,2025-01-28T18:33:20.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXBjeWprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f356dd04dd01b159477ddbf939e3d656c5cca59c/post-14001198-424979586-thumbnail,417052,44752,30153,56994103,,,
424971563,https://twitter.com/realDonaldTrump/status/1884308740792541440,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":103566061,""following_count"":53,""like_count"":null,""post_count"":59739,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/XkdLbwRePR,, ,no longer populated,,2025-01-28T18:33:07.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUGMyS2pvPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2f6a4ea8e3604619f42a9187e322ffebb008591a/post-14001198-424971563-thumbnail,413362,40468,19286,60148937,,,
423189487,https://twitter.com/realDonaldTrump/status/1883337238198829126,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104783026,""following_count"":53,""like_count"":null,""post_count"":59760,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/hmxumW2iC0,, ,no longer populated,,2025-01-26T02:12:42.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT3dsQ2pvPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ac3644081ad9e884595e415ea183b0b742e88e9f/post-14001198-423189487-thumbnail,331735,47505,27795,47830363,,,
422908916,https://twitter.com/realDonaldTrump/status/1883206626787881080,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105409860,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",THE GOLDEN AGE OF AMERICA BEGINS RIGHT NOW! https://t.co/PSfDlAFpeO,, ,no longer populated,,2025-01-25T17:33:42.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTXJYNERrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--015d3faedc8fc1eb3ec55a8cf87450755a8ace94/post-14001198-422908916-thumbnail,518268,71457,39631,54396262,,,
422891636,https://twitter.com/realDonaldTrump/status/1883195857237062111,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":102898434,""following_count"":53,""like_count"":null,""post_count"":59733,""views_count"":null,""comment_count"":null,""share_count"":null}",MAKE AMERICA GREAT AGAIN! https://t.co/K6FkyX1AZp,, ,no longer populated,,2025-01-25T16:50:55.000Z,post data removed,,589154,56169,23165,41103945,,,
420629490,https://twitter.com/realDonaldTrump/status/1882156626028929186,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105430561,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",Happy 20th Anniversary to Melania! https://t.co/VIcXSQb4QO,, ,no longer populated,,2025-01-22T20:01:23.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUDZYNGprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--20d837cc213efdc7ca735c8f4a7c40cdf15dae8b/post-14001198-420629490-thumbnail,1389452,89191,59931,103201950,,,
419683659,https://twitter.com/realDonaldTrump/status/1881843998849130673,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":100411230,""following_count"":53,""like_count"":null,""post_count"":59683,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @realDonaldTrump: My NEW Official Trump Meme is HERE! It’s time to celebrate everything we stand for: WINNING! Join my very special Trum…,, ,no longer populated,My NEW Official Trump Meme is HERE! It’s time to celebrate everything we stand for: WINNING! Join my very special Trump Community. GET YOUR $TRUMP NOW. Go to https://t.co/GX3ZxT5xyq — Have Fun! https://t.co/flIKYyfBrC,2025-01-21T23:19:06.000Z,post data removed,,0,72796,0,47,,My NEW Official Trump Meme is HERE! It’s time to celebrate everything we stand for: WINNING! Join my very special Trump Community. GET YOUR $TRUMP NOW. Go to https://t.co/GX3ZxT5xyq — Have Fun! https://t.co/flIKYyfBrC,
418335951,https://twitter.com/realDonaldTrump/status/1881419736648499257,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":103566605,""following_count"":53,""like_count"":null,""post_count"":59739,""views_count"":null,""comment_count"":null,""share_count"":null}",Donald J. Trump Attends the Presidential Parade https://t.co/xath35WNXE,, ,no longer populated,,2025-01-20T19:13:14.000Z,post data removed,,434382,55211,23337,81984584,,,
418252011,https://twitter.com/realDonaldTrump/status/1881413479933899232,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":98718546,""following_count"":53,""like_count"":null,""post_count"":59664,""views_count"":null,""comment_count"":null,""share_count"":null}",Donald J. Trump Attends the Presidential Parade https://t.co/S43WVtUS5J,, ,no longer populated,,2025-01-20T18:48:23.000Z,post data removed,,7410,907,987,201405,,,
418161890,https://twitter.com/realDonaldTrump/status/1881372933710589978,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105420909,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",The 60th Presidential Inauguration Ceremony https://t.co/kTB4w2VCdI,, ,no longer populated,,2025-01-20T16:07:16.000Z,post data removed,,723272,115453,42761,80539613,,,
418128239,https://twitter.com/realDonaldTrump/status/1881359202951839834,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":98613634,""following_count"":53,""like_count"":null,""post_count"":59663,""views_count"":null,""comment_count"":null,""share_count"":null}",The 60th Presidential Inauguration Ceremony https://t.co/m0OTZlpPcw,, ,no longer populated,,2025-01-20T15:12:42.000Z,post data removed,,97660,18155,6968,3826181,,,
417890331,https://twitter.com/realDonaldTrump/status/1881134045314285578,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":98895208,""following_count"":53,""like_count"":null,""post_count"":59664,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @realDonaldTrump: My NEW Official Trump Meme is HERE! It’s time to celebrate everything we stand for: WINNING! Join my very special Trum…,, ,no longer populated,My NEW Official Trump Meme is HERE! It’s time to celebrate everything we stand for: WINNING! Join my very special Trump Community. GET YOUR $TRUMP NOW. Go to https://t.co/GX3ZxT5xyq — Have Fun! https://t.co/flIKYyfBrC,2025-01-20T00:18:00.000Z,post data removed,,0,67585,0,22,,My NEW Official Trump Meme is HERE! It’s time to celebrate everything we stand for: WINNING! Join my very special Trump Community. GET YOUR $TRUMP NOW. Go to https://t.co/GX3ZxT5xyq — Have Fun! https://t.co/flIKYyfBrC,
417890340,https://twitter.com/realDonaldTrump/status/1881089112771572032,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":100158868,""following_count"":53,""like_count"":null,""post_count"":59680,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @MELANIATRUMP: The Official Melania Meme is live!

You can buy $MELANIA now.  

https://t.co/mgSwtOQYnq

FUAfBo2jgks6gB4Z4LfZkqSZgzNucis…",, ,no longer populated,"The Official Melania Meme is live!

You can buy $MELANIA now.  

https://t.co/mgSwtOQYnq

FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P https://t.co/o2V9BQx2zG",2025-01-19T21:19:28.000Z,post data removed,,0,3109,0,148,,"The Official Melania Meme is live!

You can buy $MELANIA now.  

https://t.co/mgSwtOQYnq

FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P https://t.co/o2V9BQx2zG",
417679268,https://twitter.com/realDonaldTrump/status/1881073769449492971,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105423681,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",President Trump’s Celebratory Victory Rally https://t.co/MCKNpDh8kG,, ,no longer populated,,2025-01-19T20:18:29.000Z,post data removed,,482964,72161,37233,92752318,,,
417035526,https://twitter.com/realDonaldTrump/status/1880672600894173506,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":99952730,""following_count"":53,""like_count"":null,""post_count"":59675,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @EricTrump: I am extremely proud of what we continue to accomplish in crypto. $Trump is currently the hottest digital meme on earth and…,, ,no longer populated,I am extremely proud of what we continue to accomplish in crypto. $Trump is currently the hottest digital meme on earth and I truly believe that @WorldLibertyFi will revolutionize DeFi/Cefi and will be the future of finance. We are just getting started! 🚀🚀,2025-01-18T17:44:23.000Z,post data removed,,0,14281,0,248,,I am extremely proud of what we continue to accomplish in crypto. $Trump is currently the hottest digital meme on earth and I truly believe that @WorldLibertyFi will revolutionize DeFi/Cefi and will be the future of finance. We are just getting started! 🚀🚀,
416588750,https://twitter.com/realDonaldTrump/status/1880446012168249386,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105417702,""following_count"":53,""like_count"":null,""post_count"":59771,""views_count"":null,""comment_count"":null,""share_count"":null}",My NEW Official Trump Meme is HERE! It’s time to celebrate everything we stand for: WINNING! Join my very special Trump Community. GET YOUR $TRUMP NOW. Go to https://t.co/GX3ZxT5xyq — Have Fun! https://t.co/flIKYyfBrC,, ,no longer populated,,2025-01-18T02:44:00.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREVYMHprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d6440bec7a8fc4aefdec1af51fe174ac380b8e3e/post-14001198-416588750-thumbnail,414788,68462,75244,116227502,,,
